date,factor,amplitude_ratio,ma_12,ma_26,momentum_20,ppo,volatility,volume_ma_20
2010-01-14,volatility,0.6736145869415799,0.01637396690460416,0.006799206490966321,0.009337035733372467,-0.0037439561935427917,1.0,-0.07947973079267216
2010-01-14,volume_ma_20,-0.05588817294874009,0.03905215716243847,0.028753359744956637,0.002655039501772139,0.015470065533705375,-0.07947973079267216,1.0
2010-01-15,amplitude_ratio,1.0,0.11534447987571948,0.05659673271392335,0.07795997978910697,0.0634408350235588,0.3437331589880315,-0.02043143420070313
2010-01-15,ma_12,0.11534447987571948,1.0,0.8038509479695396,0.32453049164483283,0.33299888575588,0.0025839959485985877,0.03381949765522846
2010-01-15,ma_26,0.05659673271392335,0.8038509479695396,1.0,-0.22694368700928053,-0.22193461423140481,-0.013912657725739411,0.029462729740820023
2010-01-15,momentum_20,0.07795997978910697,0.32453049164483283,-0.22694368700928053,1.0,0.996505434342592,0.010359928875897945,0.009719332259855709
2010-01-15,ppo,0.0634408350235588,0.33299888575588,-0.22193461423140481,0.996505434342592,1.0,0.006289708469195357,0.018749122624338792
2010-01-15,volatility,0.3437331589880315,0.0025839959485985877,-0.013912657725739411,0.010359928875897945,0.006289708469195357,1.0,-0.02898027263193161
2010-01-15,volume_ma_20,-0.02043143420070313,0.03381949765522846,0.029462729740820023,0.009719332259855709,0.018749122624338792,-0.02898027263193161,1.0
2010-01-18,amplitude_ratio,1.0,0.09798154095606024,0.03911977103886242,0.06128966538623773,0.044147085983120615,0.5623430293711019,0.00010736794361885873
2010-01-18,ma_12,0.09798154095606024,1.0,0.7277130005874312,0.4594474489625286,0.47058757177253024,-0.029412079699029106,0.02574059361853416
2010-01-18,ma_26,0.03911977103886242,0.7277130005874312,1.0,-0.18122853309817705,-0.17404264435950825,-0.017805420954807753,0.03599294528550429
2010-01-18,momentum_20,0.06128966538623773,0.4594474489625286,-0.18122853309817705,1.0,0.9964011479665531,-0.010580450621594465,0.015551732167996839
2010-01-18,ppo,0.044147085983120615,0.47058757177253024,-0.17404264435950825,0.9964011479665531,1.0,-0.026612358191650445,0.020167374341369892
2010-01-18,volatility,0.5623430293711019,-0.029412079699029106,-0.017805420954807753,-0.010580450621594465,-0.026612358191650445,1.0,0.02981271409304418
2010-01-18,volume_ma_20,0.00010736794361885873,0.02574059361853416,0.03599294528550429,0.015551732167996839,0.020167374341369892,0.02981271409304418,1.0
2010-01-19,amplitude_ratio,1.0,0.08808987123913326,0.03806450484590427,0.04189907301593727,0.03178338173708087,0.20162252240779135,-0.06760712882525022
2010-01-19,ma_12,0.08808987123913326,1.0,0.6086991293299562,0.607306684709431,0.619186320943098,-0.06621990046065353,0.009852499955495558
2010-01-19,ma_26,0.03806450484590427,0.6086991293299562,1.0,-0.13996820521223152,-0.13174446736253148,-0.05858433096657735,0.03564375740334803
2010-01-19,momentum_20,0.04189907301593727,0.607306684709431,-0.13996820521223152,1.0,0.9969261702187713,0.025478849531313193,0.023738812316898658
2010-01-19,ppo,0.03178338173708087,0.619186320943098,-0.13174446736253148,0.9969261702187713,1.0,0.012225514529720807,0.026436240974623913
2010-01-19,volatility,0.20162252240779135,-0.06621990046065353,-0.05858433096657735,0.025478849531313193,0.012225514529720807,1.0,0.10595764858913885
2010-01-19,volume_ma_20,-0.06760712882525022,0.009852499955495558,0.03564375740334803,0.023738812316898658,0.026436240974623913,0.10595764858913885,1.0
2010-01-20,amplitude_ratio,1.0,0.07898316978854414,-0.015763112728176626,0.0569094436555467,0.060881027137848535,-0.49762528394723765,-0.01995015860118803
2010-01-20,ma_12,0.07898316978854414,1.0,0.6108556432648813,0.6362126555598347,0.6446213633872516,-0.05376285506389416,0.0036359937302422644
2010-01-20,ma_26,-0.015763112728176626,0.6108556432648813,1.0,-0.09661318542511137,-0.09100673651669137,-0.006749060823568963,0.0423344100803704
2010-01-20,momentum_20,0.0569094436555467,0.6362126555598347,-0.09661318542511137,1.0,0.9969541596235583,-0.012158716706631614,0.020438743258020062
2010-01-20,ppo,0.060881027137848535,0.6446213633872516,-0.09100673651669137,0.9969541596235583,1.0,-0.033277535771709686,0.02142310649534841
2010-01-20,volatility,-0.49762528394723765,-0.05376285506389416,-0.006749060823568963,-0.012158716706631614,-0.033277535771709686,1.0,0.05534221160316562
2010-01-20,volume_ma_20,-0.01995015860118803,0.0036359937302422644,0.0423344100803704,0.020438743258020062,0.02142310649534841,0.05534221160316562,1.0
2010-01-21,amplitude_ratio,1.0,0.12447943600590332,0.10016790630934944,0.06078719898135861,0.05233393035693536,0.12756783886128248,0.06016797630187784
2010-01-21,ma_12,0.12447943600590332,1.0,0.6407438607832856,0.632964918525072,0.6411566009719455,-0.04277808605967155,0.012940979833601382
2010-01-21,ma_26,0.10016790630934944,0.6407438607832856,1.0,-0.061670870562116335,-0.0566983409016553,0.014893543637695206,0.046912936665985595
2010-01-21,momentum_20,0.06078719898135861,0.632964918525072,-0.061670870562116335,1.0,0.9967745250010264,-0.030459776713200992,0.02669522877205008
2010-01-21,ppo,0.05233393035693536,0.6411566009719455,-0.0566983409016553,0.9967745250010264,1.0,-0.041818766354572136,0.028870504897745713
2010-01-21,volatility,0.12756783886128248,-0.04277808605967155,0.014893543637695206,-0.030459776713200992,-0.041818766354572136,1.0,-0.04238052306170388
2010-01-21,volume_ma_20,0.06016797630187784,0.012940979833601382,0.046912936665985595,0.02669522877205008,0.028870504897745713,-0.04238052306170388,1.0
2010-01-22,amplitude_ratio,1.0,0.05393564816412013,0.013506450142715433,0.04313181075840645,0.04574550890239639,-0.3092741270292146,0.019544873733156245
2010-01-22,ma_12,0.05393564816412013,1.0,0.6710801999996074,0.6348321307802639,0.6418059442523614,-0.06400699080887026,0.016729060699067027
2010-01-22,ma_26,0.013506450142715433,0.6710801999996074,1.0,-0.018646036183211357,-0.014715043020599146,0.005015659712857999,0.05487579309713441
2010-01-22,momentum_20,0.04313181075840645,0.6348321307802639,-0.018646036183211357,1.0,0.9968081631553443,-0.036234450335557826,0.029745330172296636
2010-01-22,ppo,0.04574550890239639,0.6418059442523614,-0.014715043020599146,0.9968081631553443,1.0,-0.059615066978222574,0.029551743557923435
2010-01-22,volatility,-0.3092741270292146,-0.06400699080887026,0.005015659712857999,-0.036234450335557826,-0.059615066978222574,1.0,0.08375816213299181
2010-01-22,volume_ma_20,0.019544873733156245,0.016729060699067027,0.05487579309713441,0.029745330172296636,0.029551743557923435,0.08375816213299181,1.0
2010-01-25,amplitude_ratio,1.0,0.10978779264152895,0.07530414565437107,0.053349356008970346,0.059113214763923366,-0.14705353024299878,0.016551441446509274
2010-01-25,ma_12,0.10978779264152895,1.0,0.6997554428849105,0.6333582091209026,0.6393579892169841,0.014426139415019487,0.021803090054254803
2010-01-25,ma_26,0.07530414565437107,0.6997554428849105,1.0,0.017650371882376628,0.020615905543991807,-0.01898931952353061,0.049767070127243684
2010-01-25,momentum_20,0.053349356008970346,0.6333582091209026,0.017650371882376628,1.0,0.9970727741560477,0.03832093967575324,0.041180339758479886
2010-01-25,ppo,0.059113214763923366,0.6393579892169841,0.020615905543991807,0.9970727741560477,1.0,0.0339886171791566,0.041658693235944455
2010-01-25,volatility,-0.14705353024299878,0.014426139415019487,-0.01898931952353061,0.03832093967575324,0.0339886171791566,1.0,-0.01913745487441105
2010-01-25,volume_ma_20,0.016551441446509274,0.021803090054254803,0.049767070127243684,0.041180339758479886,0.041658693235944455,-0.01913745487441105,1.0
2010-01-26,amplitude_ratio,1.0,0.01584861776935728,0.018957683316314148,-0.0005596624573143407,0.016013732057544302,-0.7826547824013643,0.036258942451485414
2010-01-26,ma_12,0.01584861776935728,1.0,0.7329500050903742,0.6392337804960527,0.6429034872531357,0.03519608744754432,0.027393103244304804
2010-01-26,ma_26,0.018957683316314148,0.7329500050903742,1.0,0.07276637060779233,0.0728373617554636,0.013125236488300442,0.05500814818720428
2010-01-26,momentum_20,-0.0005596624573143407,0.6392337804960527,0.07276637060779233,1.0,0.9962273688999723,0.02027179975444666,0.04536383366002138
2010-01-26,ppo,0.016013732057544302,0.6429034872531357,0.0728373617554636,0.9962273688999723,1.0,0.0046750390262731666,0.04613072161934701
2010-01-26,volatility,-0.7826547824013643,0.03519608744754432,0.013125236488300442,0.02027179975444666,0.0046750390262731666,1.0,-0.06027558117867113
2010-01-26,volume_ma_20,0.036258942451485414,0.027393103244304804,0.05500814818720428,0.04536383366002138,0.04613072161934701,-0.06027558117867113,1.0
2010-01-27,amplitude_ratio,1.0,0.05610246205006771,0.04822935313431625,0.04056722711060709,0.04910963441830235,0.01765417702074473,0.05509455407787693
2010-01-27,ma_12,0.05610246205006771,1.0,0.7640271422684123,0.6453703832498978,0.6452905323528505,0.045823464484573966,0.031317986602525716
2010-01-27,ma_26,0.04822935313431625,0.7640271422684123,1.0,0.12609746563855204,0.12158826207829129,0.028266181071396373,0.05471063832262146
2010-01-27,momentum_20,0.04056722711060709,0.6453703832498978,0.12609746563855204,1.0,0.9955624812099667,0.05117932803344892,0.04999200464244134
2010-01-27,ppo,0.04910963441830235,0.6452905323528505,0.12158826207829129,0.9955624812099667,1.0,0.04873994024130041,0.05134672897464563
2010-01-27,volatility,0.01765417702074473,0.045823464484573966,0.028266181071396373,0.05117932803344892,0.04873994024130041,1.0,-0.02466769757502929
2010-01-27,volume_ma_20,0.05509455407787693,0.031317986602525716,0.05471063832262146,0.04999200464244134,0.05134672897464563,-0.02466769757502929,1.0
2010-01-28,amplitude_ratio,1.0,0.17970733187659854,0.14287114182712063,0.11111537857369604,0.1272173757252641,0.38831160832780537,-0.004559875348446368
2010-01-28,ma_12,0.17970733187659854,1.0,0.7960687886332937,0.6409821814430314,0.6400326808739444,0.117284579279814,0.0350574899488787
2010-01-28,ma_26,0.14287114182712063,0.7960687886332937,1.0,0.17259954333832112,0.16583923169941964,0.08434202119310273,0.05517956560295833
2010-01-28,momentum_20,0.11111537857369604,0.6409821814430314,0.17259954333832112,1.0,0.9931179875069153,0.12894718831945295,0.05087765249602815
2010-01-28,ppo,0.1272173757252641,0.6400326808739444,0.16583923169941964,0.9931179875069153,1.0,0.12788099648416762,0.04884984557463215
2010-01-28,volatility,0.38831160832780537,0.117284579279814,0.08434202119310273,0.12894718831945295,0.12788099648416762,1.0,0.10775856376930529
2010-01-28,volume_ma_20,-0.004559875348446368,0.0350574899488787,0.05517956560295833,0.05087765249602815,0.04884984557463215,0.10775856376930529,1.0
2010-01-29,amplitude_ratio,1.0,0.17622248193424567,0.13034813056492708,0.12786750914578232,0.14125191304961626,0.6318137022337074,-0.0019922116296424057
2010-01-29,ma_12,0.17622248193424567,1.0,0.8266608752208515,0.6438491739149108,0.6373128936590858,0.06730447420353768,0.036870825760356364
2010-01-29,ma_26,0.13034813056492708,0.8266608752208515,1.0,0.2254807295027677,0.21154098932607113,0.04678114277804837,0.053463599361789224
2010-01-29,momentum_20,0.12786750914578232,0.6438491739149108,0.2254807295027677,1.0,0.9914042999877323,0.057837741851502214,0.04695635473099153
2010-01-29,ppo,0.14125191304961626,0.6373128936590858,0.21154098932607113,0.9914042999877323,1.0,0.06229918364168155,0.044389403480764054
2010-01-29,volatility,0.6318137022337074,0.06730447420353768,0.04678114277804837,0.057837741851502214,0.06229918364168155,1.0,-0.08746721747139431
2010-01-29,volume_ma_20,-0.0019922116296424057,0.036870825760356364,0.053463599361789224,0.04695635473099153,0.044389403480764054,-0.08746721747139431,1.0
2010-02-01,amplitude_ratio,1.0,0.052737182030708804,0.04429114071243488,-0.011825283069844244,0.018403546602616505,-0.19377174528202115,0.02664355478396786
2010-02-01,ma_12,0.052737182030708804,1.0,0.858909921156052,0.20586905835007313,0.634678138128118,0.04718367660042809,0.03743975235283816
2010-02-01,ma_26,0.04429114071243488,0.858909921156052,1.0,0.05917953161292688,0.2628850853419781,0.03762793687358942,0.05164115334832255
2010-02-01,momentum_20,-0.011825283069844244,0.20586905835007313,0.05917953161292688,1.0,0.4185589585912401,0.3070621682185924,0.027386502296142683
2010-02-01,ppo,0.018403546602616505,0.634678138128118,0.2628850853419781,0.4185589585912401,1.0,0.07907259111646507,0.03805051966458936
2010-02-01,volatility,-0.19377174528202115,0.04718367660042809,0.03762793687358942,0.3070621682185924,0.07907259111646507,1.0,-0.0732096807496439
2010-02-01,volume_ma_20,0.02664355478396786,0.03743975235283816,0.05164115334832255,0.027386502296142683,0.03805051966458936,-0.0732096807496439,1.0
2010-02-02,amplitude_ratio,1.0,0.14055941365518945,0.13465966364443044,0.14253724237382193,0.0835244878398526,-0.21781038424976246,0.07212149789776691
2010-02-02,ma_12,0.14055941365518945,1.0,0.8874070666989188,0.09714484214637685,0.6260639564492434,-0.12483934386448871,0.03358148848524671
2010-02-02,ma_26,0.13465966364443044,0.8874070666989188,1.0,0.03392688287060423,0.304956337720465,-0.11483884643923335,0.044152353940589015
2010-02-02,momentum_20,0.14253724237382193,0.09714484214637685,0.03392688287060423,1.0,0.27051441383501024,0.02418496326386547,0.04972741312835419
2010-02-02,ppo,0.0835244878398526,0.6260639564492434,0.304956337720465,0.27051441383501024,1.0,-0.05058157258221438,0.03962402130541046
2010-02-02,volatility,-0.21781038424976246,-0.12483934386448871,-0.11483884643923335,0.02418496326386547,-0.05058157258221438,1.0,0.038533497690046374
2010-02-02,volume_ma_20,0.07212149789776691,0.03358148848524671,0.044152353940589015,0.04972741312835419,0.03962402130541046,0.038533497690046374,1.0
2010-02-03,amplitude_ratio,1.0,0.09655251786605629,0.08647779126162178,0.031891563669131436,0.06163176406578517,0.13855305101689097,0.06105627145060773
2010-02-03,ma_12,0.09655251786605629,1.0,0.9165681342516842,0.057847785942305746,0.6111596373690129,-0.14731500175047185,0.035479301736708435
2010-02-03,ma_26,0.08647779126162178,0.9165681342516842,1.0,0.00703569595977287,0.344754388911161,-0.13190144315435173,0.040218633076793436
2010-02-03,momentum_20,0.031891563669131436,0.057847785942305746,0.00703569595977287,1.0,0.2692347398570498,-0.058498531587568396,0.09544408307400506
2010-02-03,ppo,0.06163176406578517,0.6111596373690129,0.344754388911161,0.2692347398570498,1.0,-0.10167038749355352,0.04871232759153913
2010-02-03,volatility,0.13855305101689097,-0.14731500175047185,-0.13190144315435173,-0.058498531587568396,-0.10167038749355352,1.0,0.23667926840037415
2010-02-03,volume_ma_20,0.06105627145060773,0.035479301736708435,0.040218633076793436,0.09544408307400506,0.04871232759153913,0.23667926840037415,1.0
2010-02-04,amplitude_ratio,1.0,0.0010537575538550803,-0.00638691963468671,0.2902836085279673,0.035960476985883394,0.7054775402620913,0.077148937473081
2010-02-04,ma_12,0.0010537575538550803,1.0,0.9453852109932341,0.03564585014952806,0.5918100708073375,-0.08972116754003041,0.038193357283851405
2010-02-04,ma_26,-0.00638691963468671,0.9453852109932341,1.0,-0.015125022349459193,0.3869827048752195,-0.07826447651471263,0.03743243378936868
2010-02-04,momentum_20,0.2902836085279673,0.03564585014952806,-0.015125022349459193,1.0,0.3077718433729148,0.2470352089268409,0.10522452718529748
2010-02-04,ppo,0.035960476985883394,0.5918100708073375,0.3869827048752195,0.3077718433729148,1.0,-0.0414606853978001,0.05938794553701568
2010-02-04,volatility,0.7054775402620913,-0.08972116754003041,-0.07826447651471263,0.2470352089268409,-0.0414606853978001,1.0,0.08461407307908417
2010-02-04,volume_ma_20,0.077148937473081,0.038193357283851405,0.03743243378936868,0.10522452718529748,0.05938794553701568,0.08461407307908417,1.0
2010-02-05,amplitude_ratio,1.0,-0.023008346530448955,-0.027592635612389553,0.3127719920740314,0.06224347435021545,0.2435753118931446,0.0260832282302312
2010-02-05,ma_12,-0.023008346530448955,1.0,0.9680766313922836,0.032189156697185556,0.5358426683011277,-0.006902536054724269,0.031694368955412666
2010-02-05,ma_26,-0.027592635612389553,0.9680766313922836,1.0,-0.022563486132462316,0.3892473927363512,-0.006698134613713196,0.026440198556970947
2010-02-05,momentum_20,0.3127719920740314,0.032189156697185556,-0.022563486132462316,1.0,0.43584545207791575,0.19938597753727938,0.09102662286886383
2010-02-05,ppo,0.06224347435021545,0.5358426683011277,0.3892473927363512,0.43584545207791575,1.0,-0.0037527523715349307,0.0771810191121428
2010-02-05,volatility,0.2435753118931446,-0.006902536054724269,-0.006698134613713196,0.19938597753727938,-0.0037527523715349307,1.0,-0.02113821664690792
2010-02-05,volume_ma_20,0.0260832282302312,0.031694368955412666,0.026440198556970947,0.09102662286886383,0.0771810191121428,-0.02113821664690792,1.0
2010-02-08,amplitude_ratio,1.0,0.05550946592084596,0.04562349494876282,0.2309421506206599,0.14709697193082516,0.10436763183815148,0.06507012211102085
2010-02-08,ma_12,0.05550946592084596,1.0,0.9864787161008819,0.014219824792844043,0.17204743780195855,-0.07279343217006229,0.032571908935749086
2010-02-08,ma_26,0.04562349494876282,0.9864787161008819,1.0,-0.043801277676260936,0.08083054482712161,-0.06660972073752222,0.023574008426999856
2010-02-08,momentum_20,0.2309421506206599,0.014219824792844043,-0.043801277676260936,1.0,0.775992305745591,0.01714829611473009,0.09870455003770269
2010-02-08,ppo,0.14709697193082516,0.17204743780195855,0.08083054482712161,0.775992305745591,1.0,-0.1138272428093029,0.1350702792288121
2010-02-08,volatility,0.10436763183815148,-0.07279343217006229,-0.06660972073752222,0.01714829611473009,-0.1138272428093029,1.0,-0.030801227657255698
2010-02-08,volume_ma_20,0.06507012211102085,0.032571908935749086,0.023574008426999856,0.09870455003770269,0.1350702792288121,-0.030801227657255698,1.0
2010-02-09,amplitude_ratio,1.0,0.032414886690049154,0.02165879036416488,0.25828309566590624,0.1915867453994968,0.045562959588919795,0.12063951029835109
2010-02-09,ma_12,0.032414886690049154,1.0,0.992591584762671,-0.00034848939687957565,0.07344379172335953,-0.0034517572500224213,0.02605557093503263
2010-02-09,ma_26,0.02165879036416488,0.992591584762671,1.0,-0.054264358297698455,0.005751406962028153,-0.0014984220643008285,0.020032848410355974
2010-02-09,momentum_20,0.25828309566590624,-0.00034848939687957565,-0.054264358297698455,1.0,0.8535483030571138,-0.06731187659248915,0.12993258935727264
2010-02-09,ppo,0.1915867453994968,0.07344379172335953,0.005751406962028153,0.8535483030571138,1.0,-0.12303996984463603,0.13970434657690903
2010-02-09,volatility,0.045562959588919795,-0.0034517572500224213,-0.0014984220643008285,-0.06731187659248915,-0.12303996984463603,1.0,0.058116248965444685
2010-02-09,volume_ma_20,0.12063951029835109,0.02605557093503263,0.020032848410355974,0.12993258935727264,0.13970434657690903,0.058116248965444685,1.0
2010-02-10,amplitude_ratio,1.0,0.12610505835573393,0.11336109209627952,0.18193815810644368,0.123453167293709,0.31259228052608656,-0.02975936422810682
2010-02-10,ma_12,0.12610505835573393,1.0,0.9928668806062811,0.01044130697150668,0.06961747335241139,0.06565109268362329,0.028380760237776196
